UserID,ItemID,Rating
A16I8SQQIA2B8C,B000FBK3QK,5.0
A5ZGJBOPDRVQL,B000FBK3QK,4.0
A2NJQF2UI60VGT,B000FBK3QK,5.0
A4WEZJOIZIV4U,B000FBK3QK,5.0
A25C2M3QF9G7OQ,B000FBK3QK,5.0
A1TR88P7O27MDJ,B000FBK3QK,5.0
A3CU7BX8LGW86S,B000FBK3QK,5.0
A34188AG8SK70T,B000FBK3QK,5.0
A1MNN0ZMHYPJDU,B000FBK3QK,5.0
A2IFC3PCZOHQ07,B000FBK3QK,5.0
A8CKH8XB33XGN,B000FBK3QK,5.0
A2XPJ5FLVMFJAY,B000FBK3QK,5.0
A23D13HKTA95WX,B000FBK3QK,4.0
ASH07EY7KRVU0,B000FBK3QK,5.0
ANOEOHRLK11P0,B000FBK3QK,5.0
A37CEYB95LK6R6,B000FBK3QK,5.0
A28525P0S5ZVJ3,B000FBK3QK,5.0
AQOFHS4H4ELNU,B000FBK3QK,5.0
A292TRC6DX2GKK,B000FBK3QK,5.0
A8VPO4TPQTHZ7,B000FBK3QK,5.0
A2VKZCJXKQF1VN,B000FBK3QK,5.0
A3VFWX3FJXRJ7J,B000FBK3QK,3.0
AN81JUYW2SL24,B000FBK3QK,5.0
A3FARCKMBHQZLY,B000FBK3QK,5.0
A1VFTZ45CXKG4A,B000FBK3QK,5.0
A1291T1FHJ0CQP,B000FBK3QK,5.0
AYMD77ITD15PT,B000FBK3QK,5.0
ANW6EGY12V5XS,B000FBK3QK,2.0
A300O9HLPSZNVS,B000FBK3QK,5.0
AQ3IN3MRXQ5KH,B000FBK3QK,4.0
A2AE973BDA0415,B000FBK3QK,4.0
A1Z8I0CPAH20FM,B000FBK3QK,5.0
A12THZQ2TV33KZ,B000FBK3QK,4.0
A3JV071KO43Q5X,B000FBK3QK,4.0
A1WDM0EFA58H69,B000FBK3QK,5.0
A1R8RXVOGP7Q7C,B000FBK3QK,5.0
A3G4O3AF6JSTYW,B000FBK3QK,4.0
A18E5NYCE8TSHJ,B000FBK3QK,5.0
A3PG659VPWCT05,B000FBK3QK,5.0
A3QUG39UDJOPNB,B000FBK3QK,5.0
A1XFKWAR5STF0,B000FBK3QK,2.0
A242NHKVYIYHHP,B000FBK3QK,4.0
AE0BMVEVVU6DQ,B000FBK3QK,4.0
AZMY6E8B52L2T,B000FBK3QK,5.0
A3IRA0BHI9NE9U,B000FBK3QK,5.0
A3U41ZL33SS92P,B000FBK3QK,2.0
A39WT88YZXIJTB,B000FBK3QK,4.0
A3BI8BKIHESDNQ,B000FBK3QK,3.0
A1C1TNVSZAZA4E,B000FBK3QK,5.0
A1VUA80DLZGWIP,B000FBK3QK,5.0
A3KZEGBTPH6MMF,B000FBK3QK,5.0
AR5XJEZR0LWWW,B000FBK3QK,5.0
A2ZW7U0J0B6U3R,B000FBK3QK,5.0
A3RQNQD090NUN1,B000FBK3QK,4.0
A3RRAIE5VGNS0S,B000FBK3QK,5.0
A28O8R0T3BIFMD,B000FBK3QK,5.0
A2LHANCVBGV36U,B000FBK3QK,3.0
A2UWXLLEE0UOI8,B000FBK3QK,4.0
A27B1U3OWCU14J,B000FBK3QK,4.0
A35Q0RBM3YNQNF,B000FBK3QK,5.0
AXWB93VKVML6K,B000FBK3QK,5.0
A2NXRD80LWHUOP,B000FBK3QK,3.0
A1J2EGMZ62RR4V,B000FBK3QK,5.0
A1ZM846Y7AUYD,B000FBK3QK,4.0
AAJGG6HSSJZNF,B000FBK3QK,5.0
AG35JCCQWDRCS,B000FBK3QK,5.0
AWZR0O65DL2Q,B000FBK3QK,3.0
A31QWIVYZ7XU53,B000FBK3QK,5.0
A13ZQEG6DSUW3H,B000FBK3QK,4.0
ACYZXQ2JKPZKT,B000FBK3QK,3.0
A1Q7A78VSQ5GQ4,B000FBK3QK,5.0
A26IKBWCSJ2Y9K,B000FBK3QK,3.0
A1WF4QNIE2Z3I7,B000FBK3QK,5.0
A1WYSC85NLNM4Z,B000FBK3QK,5.0
AEAFHD09X8044,B000FBK3QK,2.0
A4KNTF8EEFAKK,B000FBK3QK,4.0
A2D44C448RSL1Z,B000FBK3QK,5.0
A1F92EK0MUNOVR,B000FBK3QK,5.0
A39K52QDP4C3ZS,B000FBK3QK,4.0
A2AF0ISXVVB6SP,B000FBK3QK,5.0
A2D0CM6SAMN31R,B000FBK3QK,5.0
A34VM6OQHV6ROZ,B000FBK3QK,5.0
A19HT7YC1UW3D6,B000FBK3QK,5.0
A1SCWY8O0IL2HU,B000FBK3QK,5.0
AM1D8O2CRCAE0,B000FBK3QK,2.0
A3LGT6UZL99IW1,B000FBK3QK,5.0
A1912PQLG8WJQX,B000FBK3QK,5.0
ADSXIDO4TTTLA,B000FBK3QK,3.0
A2OTLOW1BSB90M,B000FBK3QK,4.0
A213J54E63SYOP,B000FBK3QK,4.0
A1F0ITW7KPUKQI,B000FBK3QK,4.0
A3GKGV6ELBPF11,B000FBK3QK,4.0
A1OPKNO7IXWV27,B000FBK3QK,5.0
AOBWQX84JB0NV,B000FBK3QK,4.0
A2DBCMB95OXWFG,B000FBK3QK,5.0
A1J4OZEQIKM2E,B000FBK3QK,5.0
A1XB7JGJ459ERP,B000FBK3QK,5.0
A1M3NVR8A3O627,B000FBK3QK,5.0
A359EU8KKNH8JV,B000FBK3QK,5.0
A64LEAZ2QF8L2,B000FBK3QK,5.0
A3NGABXDIB0POU,B000FBK3QK,5.0
A3OGPCWAPUJQY,B000FBK3QK,5.0
A3QU3O79AGNWCY,B000FBK3QK,5.0
A2PFVDGU5JZN13,B000FBK3QK,2.0
A2RIXSMGE9VIBG,B000FBK3QK,4.0
A386LG0LRWKJZP,B000FBK3QK,2.0
A17INQNCZ1HMHL,B000FBK3QK,5.0
A2EXR5YN1OKTOS,B000FBK3QK,4.0
A2ZT0SX3ZJAPJ9,B000FBK3QK,5.0
A3V5THYJYDIJK6,B000FBK3QK,5.0
A2XT8C2ASRLF2M,B000FBK3QK,5.0
A3O75UULU0XR60,B000FBK3QK,4.0
A3QMJMTLJC34QC,B000FBK3QK,4.0
A3NSTC73P8F9P3,B000FBK3QK,5.0
A204K1OFE8OB9Y,B000FBK3QK,5.0
AEYKPDYE0CCG7,B000FBK3QK,5.0
AVAW0HU8BXXKT,B000FBK3QK,5.0
A2V9DTXTQ5YIMK,B000FOYMKU,5.0
AK0CENM3LUM28,B000FOYMKU,5.0
A6VPK7X53QNAQ,B000FOYMKU,5.0
A3LWC833HQIG7J,B000FOYMKU,4.0
AKSFZ4G1AXYFC,B000FOYMKU,5.0
A353U0L2HAMSHV,B000FOYMKU,4.0
A1KSNK256G46GX,B000FOYMKU,3.0
A28X7NZ02016FO,B000FOYMKU,5.0
A1SHHQSPOWR00F,B000FOYMKU,5.0
AMPGRXQMO89X9,B000FOYMKU,5.0
A2CBZMETQJTNEE,B000FOYMKU,1.0
A2W2ODLRQ2L8LE,B000FOYMKU,4.0
A2KFAEOHLMLX0H,B000FOYMKU,5.0
A1F5O1USOUOOXI,B000FOYMKU,4.0
A128K4SSWJGSKL,B000FOYMKU,5.0
AC8C9PT59CDW1,B000FOYMKU,5.0
A3QGL4W4KC6I45,B000FOYMKU,1.0
A1VQHH85U7PX0,B000FOYMKU,5.0
A1ODOGXEYECQQ8,B000FOYMKU,4.0
AT28RL25Q2OLK,B000FOYMKU,5.0
AYL3CH1Y1DOB8,B000FOYMKU,3.0
A3MMDEO32T3G26,B000FOYMKU,5.0
A26VF18X91983P,B000FOYMKU,5.0
A6FIAB28IS79,B000FOYMKU,5.0
A64LEAZ2QF8L2,B000FOYMKU,5.0
A14NA0W8ESGDSI,B000FOYMKU,4.0
AVAW0HU8BXXKT,B000FOYMKU,1.0
A1DQHS7MOVYYYA,B000FQ2JLW,5.0
A2NN1KIYEM2SKS,B000FQ2JLW,5.0
AZJN0GTY8SK71,B000FQ2JLW,5.0
A3OXHLG6DIBRW8,B000FQ2JLW,5.0
ADHA1W879JNT0,B000FQ2JLW,5.0
A3E6JBXN9KFHRX,B000FQ2JLW,5.0
A31HOWJKEIY037,B000FQ2JLW,5.0
A2HXEJXEQQTM1D,B000FQ2JLW,5.0
A3284KYDZ00BZA,B000FQ2JLW,5.0
A3TRY87JJCA5Y8,B000FQ2JLW,5.0
AN81JUYW2SL24,B000FQ2JLW,5.0
A3NRIS6JOJ2R8K,B000FQ2JLW,5.0
A14MSNGTYJ0UNS,B000FQ2JLW,5.0
AVFJ327UXPXLF,B000FQ2JLW,5.0
A34LQ791ACZ0JC,B000FQ2JLW,5.0
A3DWO5RJDA430F,B000FQ2JLW,5.0
A313DADVI76HKM,B000FQ2JLW,4.0
A781ITP3HE2N5,B000FQ2JLW,5.0
A321F27MLVDUAG,B000FQ2JLW,5.0
A2HNH4PKE5DPSI,B000FQ2JLW,5.0
AYWEI2JCRRJS8,B000FQ2JLW,5.0
A1JVOV54H4ZVFC,B000FQ2JLW,5.0
A3PEJHC7PRDCG9,B000FQ2JLW,5.0
A3CJOB7CHOSZUG,B000FQ2JLW,5.0
A6FIAB28IS79,B000FQ2JLW,5.0
A3K5NP63E32ZBG,B000FQ2JLW,5.0
A3OFJES10PZGEH,B000FQ2JLW,5.0
A3FKQQTSMHOCE0,B000FQ2JLW,5.0
AZBXKUH4AIW3X,B000FQ2JLW,5.0
A1OES7R7FDAT2L,B000FQ2JLW,5.0
A20PAT9NYFJACX,B000HCT12O,4.0
A14JBDSWKPKTZA,B000HCT12O,5.0
AM0QLU79O05JR,B000HCT12O,4.0
A2NPN06SYI5VL3,B000HCT12O,4.0
A3QUDXLOJTKEP9,B000HCT12O,4.0
A13UDAIB4TYB0C,B000HCT12O,1.0
A1THXEB6HIGSAD,B000HCT12O,5.0
A2PSC7LUNIDEAH,B000HCT12O,4.0
A1CYK2VYWWRL5X,B000HCT12O,4.0
A37DXIENIDHTVY,B000HCT12O,5.0
A31I44ESG7UPR,B000HCT12O,3.0
A1VS1LL905P5L5,B000HCT12O,5.0
A2Z88UVRKMB50Q,B000HCT12O,1.0
AG5WSXI52FPKH,B000HCT12O,5.0
A2F0MX3FT66GL1,B000HCT12O,3.0
A1IANEBSMVGHS9,B000HCT12O,5.0
AFM7FK7NFEKFZ,B000HCT12O,3.0
A10Y058K7B96C6,B000HCT12O,5.0
A3QN0HJ2NJOD8T,B000HCT12O,5.0
A1VQHH85U7PX0,B000HCT12O,5.0
ASRA2UZ3JV87B,B000HCT12O,4.0
A1N03V52IRZ5PR,B000HCT12O,5.0
ASQ1EZGJX2YT8,B000HCT12O,5.0
A240FRPD4MEXND,B000HCT12O,4.0
A1UL2JH7XOUGM5,B000HCT12O,3.0
A3E3EQ39FZTZEK,B000HCT12O,4.0
A3QU3O79AGNWCY,B000HCT12O,5.0
A3R19YKNL641X3,B000HCT12O,5.0
A1F9Z42CFF9IAY,B000HCT12O,1.0
AMWL7XIWIPXEZ,B000HCT12O,5.0
A3EZEP0FX5BC1P,B000HDJT4S,4.0
A1QOIHVQC5XWCJ,B000HDJT4S,5.0
A18U05IGMK1FVV,B000HDJT4S,5.0
APQQK1V695AUE,B000HDJT4S,5.0
A1W5N8OT55A9Y3,B000HDJT4S,4.0
A12HGA7UPD8PFO,B000HDJT4S,5.0
ANQ5401ZLE2F5,B000HDJT4S,5.0
A3PD8JD9L4WEII,B000HDJT4S,4.0
A7EU2BWLLCJY2,B000HDJT4S,5.0
A61UIWC9N8CJK,B000HDJT4S,3.0
ABDR6IJ93HFIO,B000HDJT4S,5.0
A3AGQAXTX6VRJ3,B000HDJT4S,4.0
A28X7NZ02016FO,B000HDJT4S,5.0
A3IW9TTG36O24X,B000HDJT4S,5.0
A2C4R3MYEN97GK,B000HDJT4S,5.0
A2G0RTP38IM7RR,B000HDJT4S,5.0
A1K1QD4M8CQSLB,B000HDJT4S,2.0
AZAC8O310IK4E,B000HDJT4S,4.0
A1S8M0YCTQ2I0S,B000HDJT4S,5.0
A1VUN4JU731CBH,B000HDJT4S,4.0
A18T1BKNDSBWGN,B000HDJT4S,5.0
A3ULWD7PM5OFKU,B000HDJT4S,1.0
A1E1LEVQ9VQNK,B000HDJT4S,5.0
A2EW5HKLL0HUS1,B000HDJT4S,5.0
A13QOK3SKIT9QL,B000HDJT4S,4.0
AKT8TGIT6VVZ5,B000HDJT4S,5.0
A13BX9O5UDBILC,B000HDJT4S,5.0
A2WXURU33RBGQS,B000HDJT4S,4.0
AGBI77112XBJ8,B000HDJT4S,5.0
A22RY8N8CNDF3A,B000HDJT4S,1.0
A2Z380TCT1KU1D,B000HDJT4S,4.0
A2F2GLVFRNV7JJ,B000HDJT4S,5.0
A2XQYE6TJYROHQ,B000HDJT4S,5.0
A2OOLI2WFY4L2,B000HDJT4S,4.0
A26Y7WIS3JBL65,B000HDJT4S,5.0
A31K6XBC9DQWN,B000HDJT4S,5.0
A21GMBV4KU0V4,B000HDJT4S,5.0
A376OJHLE6SU9Q,B000HDJT4S,5.0
AGVWTYW0ULXHT,B000HDJT4S,4.0
A2PZJYHC2342W,B000HDJT4S,5.0
A1OEWDSPX827AC,B000HDJT4S,4.0
A21I62TCDL4754,B000HDJT4S,4.0
A3S3R88HA0HZG3,B000HDJT4S,5.0
AOZ6FDBL9EX4J,B000HDJT4S,5.0
A1912PQLG8WJQX,B000HDJT4S,5.0
AVKXWBBVR4F8L,B000HDJT4S,5.0
A1TDR7Y90SVCHL,B000HDJT4S,5.0
A2EDWI5EGP4V9N,B000HDJT4S,5.0
A3992SE2YUH0B9,B000HDJT4S,5.0
ACVQ6OMN2T773,B000HDJT4S,5.0
A3QU3O79AGNWCY,B000HDJT4S,5.0
AE77GYKAKUIZR,B000HDJT4S,4.0
AN9CP6J4JF91X,B000HDJT4S,5.0
A3OSHB0AACYN95,B000HDJT4S,4.0
A2DJFYBB2L5VSN,B000HDJT4S,5.0
A1QQA7Y92L4F9R,B000HDJT4S,4.0
A2L0F2T1DLTNT8,B000HJPK2C,5.0
A31ICLWQ9CSHRS,B000HJPK2C,5.0
A2NOIWPJDD7WIQ,B000HJPK2C,4.0
A1PUGUYNJYIY29,B000HJPK2C,5.0
A32T2H8150OJLU,B000HJPK2C,5.0
A2SJ7ZVEB9O0KW,B000HJPK2C,5.0
A15G70V9OBTOVO,B000HJPK2C,4.0
A1P0EP5KFOTBIJ,B000HJPK2C,4.0
A2ZAWPWLLTOHNK,B000HJPK2C,2.0
A1SC5OXLQNGPLN,B000HJPK2C,5.0
A3R4794K2RVU1S,B000HJPK2C,5.0
A1NNMOD9H36Q8E,B000HJPK2C,4.0
A35HNL2VEDK9Z1,B000HJPK2C,5.0
A15QYHQH80W30L,B000HJPK2C,5.0
A22IMZK5XK0XPI,B000HJPK2C,5.0
A29FXD4BM20WWY,B000HJPK2C,4.0
A1O97WKID9L3IA,B000HJPK2C,5.0
A294BKN913UOGP,B000HJPK2C,5.0
A3W2Q3F909FHDP,B000HJPK2C,4.0
A6Z5D6RNFVHEP,B000HJPK2C,4.0
A5KMMY627T3W,B000HJPK2C,5.0
A362FM6FYA1SYS,B000HJPK2C,5.0
A2A6E98JMFLIWU,B000HJPK2C,1.0
A34FBZLFAU88UG,B000HJPK2C,5.0
AT28RL25Q2OLK,B000HJPK2C,4.0
A25FL6VLD7S23S,B000HJPK2C,5.0
A7QMQBGJ2TCQG,B000HJPK2C,5.0
A33SFSEVHL5SHK,B000HJPK2C,5.0
A34CKIMZ969UW7,B000HJPK2C,5.0
A3FPSY1M6G7XIB,B000HJPK2C,4.0
A2FSOHSM9X13JT,B000HJPK2C,5.0
A39RYTM5FN8OY2,B000HJPK2C,5.0
A3QQGPI3CTV9SX,B000HJPK2C,5.0
A17EFGL6NCKPKI,B000HJPK2C,5.0
A3T1J6ZJ2IWX2B,B000HJPK2C,5.0
AN9CP6J4JF91X,B000HJPK2C,5.0
ADLVFFE4VBT8,B000HKGK8Y,4.0
A19W47CXJJP1MI,B000HKGK8Y,5.0
A20QMISU4S0XRC,B000HKGK8Y,5.0
A27AF4DLLOBQDQ,B000HKGK8Y,4.0
A385HZRPXDDFCL,B000HKGK8Y,5.0
A25FDSTIHHAFKX,B000HKGK8Y,5.0
A3L1VJMHFWONCB,B000HKGK8Y,3.0
A61UIWC9N8CJK,B000HKGK8Y,4.0
A6J8D9V5S9MBE,B000HKGK8Y,5.0
A1J97T5QWF5QUJ,B000HKGK8Y,4.0
A1E8F0AYFXPCRB,B000HKGK8Y,3.0
A2UOHALGF2X77Q,B000HKGK8Y,4.0
A2LZSPR192KEX6,B000HKGK8Y,5.0
A2OKRGHIYTBQ6P,B000HKGK8Y,3.0
A1WG97A0EFHYXN,B000HKGK8Y,5.0
AZPOUCM043IY8,B000HKGK8Y,5.0
A3KKA2GYA0J7LB,B000HKGK8Y,4.0
A30OP1U7O5GLX0,B000HKGK8Y,5.0
A27T4RQ3XA661C,B000HKGK8Y,5.0
A2GISQ90CZVKZC,B000HKGK8Y,4.0
A1HTWL26WM2NVU,B000HKGK8Y,5.0
A23ONMGKEWDG4M,B000HKGK8Y,3.0
A3FS3FJPD3RJTD,B000HKGK8Y,1.0
A3G48J3TDU93AY,B000HKGK8Y,3.0
AOWF9T81XMX2S,B000HKGK8Y,4.0
A1GXYTQDJ0JNH,B000HKGK8Y,1.0
A3S58J9HNVKP32,B000HKGK8Y,5.0
A2OTSPWEFJURH8,B000HKGK8Y,5.0
A2IJ276VBT3V7S,B000HKGK8Y,5.0
A2P3V1BG6FMUS5,B000HKGK8Y,5.0
A26YHXZD5UFPVQ,B000HPV3RW,5.0
A2TN0U8173HM7A,B000HPV3RW,5.0
A39H670PD32Z1X,B000HPV3RW,5.0
ADLVFFE4VBT8,B000HPV3RW,5.0
AJEOFP6ZWY0MK,B000HPV3RW,4.0
AWQY7V6872WNY,B000HPV3RW,5.0
A1W415JP5WEAJK,B000HPV3RW,5.0
A4BTCECGQAIUI,B000HPV3RW,5.0
A19W47CXJJP1MI,B000HPV3RW,5.0
A3H4S6YO9VNGDZ,B000HPV3RW,5.0
ABRCMQ9PO4T73,B000HPV3RW,5.0
A2SATO5BNKWY3Y,B000HPV3RW,5.0
A1Z16630QMH8Q6,B000HPV3RW,5.0
A3639Z6O5JBLIZ,B000HPV3RW,5.0
A3SQ3W73LZECJV,B000HPV3RW,5.0
AL42PIIG5DXYD,B000HPV3RW,3.0
A3L1VJMHFWONCB,B000HPV3RW,4.0
A19MJFMEE3035J,B000HPV3RW,5.0
A32482Z7XIKDQX,B000HPV3RW,5.0
A1CST2WUA32GP0,B000HPV3RW,5.0
A25C2M3QF9G7OQ,B000HPV3RW,4.0
AZD8SMNGQI98O,B000HPV3RW,5.0
A32JCI4AK2JTTG,B000HPV3RW,5.0
A54S9CIUV5VNB,B000HPV3RW,5.0
A3956O40ZZYFMY,B000HPV3RW,5.0
A2V1J3JT5OOZFO,B000HPV3RW,5.0
A36K2N527TXXJN,B000HPV3RW,5.0
A32B6A532454UD,B000HPV3RW,5.0
A2YOI67EI4N4D,B000HPV3RW,5.0
A100WO06OQR8BQ,B000HPV3RW,5.0
AR2ETQ67PPXXR,B000HPV3RW,5.0
A2BMZRO0H7TFCS,B000HPV3RW,4.0
A3284KYDZ00BZA,B000HPV3RW,5.0
A1DW1FK1H3F2TM,B000HPV3RW,5.0
A3OBZ4F27KV8NO,B000HPV3RW,5.0
A1CG2VHUAE5T6W,B000HPV3RW,5.0
A3N8O68DOEQ2FE,B000HPV3RW,5.0
AEZJTA4KDIWY8,B000HPV3RW,5.0
A2I6WVMSP85CYP,B000HPV3RW,4.0
A1KT19TDP9VE63,B000HPV3RW,5.0
AZAC8O310IK4E,B000HPV3RW,5.0
ARUDTZ5BNUHA6,B000HPV3RW,5.0
A2O6HZ2B9YSRXR,B000HPV3RW,5.0
AGJRUK27RBVYS,B000HPV3RW,5.0
A313H6238N589,B000HPV3RW,5.0
A2JW1MRA0W9YET,B000HPV3RW,4.0
ASREZFXN55U2R,B000HPV3RW,5.0
A1XP5GMAIXJ10A,B000HPV3RW,3.0
A3TAS1AG6FMBQW,B000HPV3RW,5.0
A3D0HMC6RQT0N0,B000HPV3RW,5.0
A1SB9BNNGKNX2Z,B000HPV3RW,5.0
AUPCERMZ6ASML,B000HPV3RW,5.0
A2WTPZ00M8LSMY,B000HPV3RW,5.0
AQ55H30MZSV0Q,B000HPV3RW,3.0
A3G9EPATNH74MN,B000HPV3RW,5.0
A3963R7EPE3A7E,B000HPV3RW,5.0
A3VVMIMMTYQV5F,B000HPV3RW,5.0
A2M86U0B58SP06,B000HPV3RW,5.0
A3R06XBV9VP4IR,B000HPV3RW,5.0
A28YMQH26AX2KN,B000HPV3RW,4.0
A2F30TRZIIDMXY,B000HPV3RW,5.0
A8WXLST0944GZ,B000HPV3RW,5.0
A1IUNUV8YDSMHU,B000HPV3RW,5.0
AQIJ3ZEEVCIKU,B000HPV3RW,5.0
A3DECRYWZZM0SO,B000HPV3RW,5.0
A3094EPI56GKZ6,B000HPV3RW,5.0
A5WXMP1BROF0J,B000HPV3RW,5.0
A3NYZB4V55CZIM,B000HPV3RW,4.0
A1F1A0QQP2XVH5,B000HPV3RW,5.0
A23FB18MNBX4J5,B000HPV3RW,5.0
A23ZXHFLC6TBLD,B000HPV3RW,5.0
A1B0YO04O40C3M,B000HPV3RW,5.0
A10Y058K7B96C6,B000HPV3RW,5.0
A3A2XQ34N6VXZ1,B000HPV3RW,5.0
A2PB325LKXYDOL,B000HPV3RW,5.0
AC11GZAL5N99C,B000HPV3RW,5.0
A1BMUIHUM90GOQ,B000HPV3RW,5.0
A1YUWK0O71JG0W,B000HPV3RW,5.0
AIJQU979J6UFY,B000HPV3RW,5.0
A1OGCPMSIVK7G4,B000HPV3RW,5.0
A1CMD08Z49PGKQ,B000HPV3RW,5.0
A1F0KPA232MTYC,B000HPV3RW,5.0
A2ZNDM5U1QWHZ2,B000HPV3RW,5.0
A33SFSEVHL5SHK,B000HPV3RW,3.0
ARAEWF3IQN3HM,B000HPV3RW,5.0
A3K8QGDWJ22EOX,B000HPV3RW,4.0
ASE0G3FRJA11D,B000HPV3RW,5.0
A19HT7YC1UW3D6,B000HPV3RW,5.0
A2YFS3AYX720ZX,B000HPV3RW,5.0
A3R33KMESG0XGQ,B000HPV3RW,5.0
A137T44OPXY2I2,B000HPV3RW,5.0
A1B4Z1SL8YJU9L,B000HPV3RW,5.0
A6FIAB28IS79,B000HPV3RW,4.0
A1V5TRJXTI6F01,B000HPV3RW,5.0
A1EE4PMEYPD796,B000HPV3RW,5.0
A148F4ZOSD82OW,B000HPV3RW,4.0
A2NBRVC8C9KG2F,B000HPV3RW,5.0
A3INN916E4VION,B000HPV3RW,5.0
ACVQ6OMN2T773,B000HPV3RW,1.0
A2HOCKOV7WTQ4H,B000HPV3RW,5.0
A3IS23397LB45,B000HPV3RW,5.0
A2VWE5SGNDS8HW,B000HPV3RW,5.0
A39QYCBKS4D6E7,B000HPV3RW,5.0
A1OA7ZKRQH98C8,B000HPV3RW,5.0
AV9PIER7NE448,B000HPV3RW,5.0
A6VXZ1EEPRTLV,B000HPV3RW,4.0
A70NFM6KHU24F,B000HPV3RW,5.0
A34C9AFFZOI45T,B000HPV3RW,5.0
AV10H5K6VPQIJ,B000HPV3RW,5.0
A1H8I2PH00UQ2K,B000HPV3RW,5.0
AJ6WCVOY4HP06,B000HPV3RW,5.0
A18LZ6VHS4DK69,B000HPV3RW,5.0
A2DDF8NAREKGAF,B000HPV3RW,5.0
A1V4A5U5O3TMMD,B000HZDF8W,1.0
A3LDPF5FMB782Z,B000HZDF8W,3.0
A37IRE9GZ0CZ7I,B000HZDF8W,5.0
AKU18EGFF6G02,B000HZDF8W,4.0
A3MQAQT8C6D1I7,B000HZDF8W,5.0
AH1KJ45IQTM4T,B000HZDF8W,1.0
AUWS4WEQ3GS53,B000HZDF8W,5.0
A3AGTCQ1OYJGIP,B000HZDF8W,5.0
A3HSJ1MXU5YX8X,B000HZDF8W,5.0
A19X4BF861LQST,B000HZDF8W,2.0
A2NX6MFZP8TM6S,B000HZDF8W,5.0
A15ML85W54A2AH,B000HZDF8W,3.0
AT6CZDCP4TRGA,B000HZDF8W,1.0
A23NDJFM03CK0Y,B000HZDF8W,5.0
A100UD67AHFODS,B000HZDF8W,5.0
A7Y6AVS576M03,B000HZDF8W,5.0
A1GYDZWZ0EBJ7E,B000HZDF8W,4.0
AOI2MD752ZWFU,B000HZDF8W,4.0
A9GTZU854XN0G,B000HZDF8W,5.0
A5KMMY627T3W,B000HZDF8W,3.0
A18VF30YX62V1N,B000HZDF8W,5.0
A1414YWW0VUQCJ,B000HZDF8W,4.0
A1P3DDFL423B3C,B000HZDF8W,2.0
A2LB4FLRZG6CUV,B000HZDF8W,4.0
A1A306IAZ3TM1,B000HZDF8W,2.0
A30YP1B6XWP3S4,B000HZDF8W,5.0
A2XRMQA6PJ5ZJ8,B000HZDF8W,5.0
A2NOW4U7W3F7RI,B000HZDF8W,5.0
A2EDWI5EGP4V9N,B000HZDF8W,5.0
A148F4ZOSD82OW,B000HZDF8W,4.0
AA75INOMAHULX,B000HZDF8W,5.0
A2IXAIARL0CDY7,B000HZDF8W,5.0
A3TBMAWIIHKHFN,B000HZDF8W,2.0
A1ZCC4FCBOUIFW,B000HZDF8W,4.0
A24HWYHR28JJ7A,B000I1X3W8,5.0
A31ICLWQ9CSHRS,B000I1X3W8,5.0
AROQO2VDODT7,B000I1X3W8,5.0
A25C2M3QF9G7OQ,B000I1X3W8,5.0
A15G70V9OBTOVO,B000I1X3W8,5.0
A2RIL2NXHE00AQ,B000I1X3W8,5.0
A14EMRRT2MNES5,B000I1X3W8,5.0
A3OEIPLU13BEW2,B000I1X3W8,5.0
A265S2Z6U63RBU,B000I1X3W8,5.0
A1O3FDAZQK8FJC,B000I1X3W8,5.0
A1ILWPH1GHUXE2,B000I1X3W8,5.0
ADLSTEHW1F5TO,B000I1X3W8,5.0
A20CNE1D08X2G8,B000I1X3W8,5.0
ARX7Z3NI6O0F7,B000I1X3W8,5.0
A3LKN9GND01EWJ,B000I1X3W8,4.0
A16SRDVPBXN69C,B000I1X3W8,5.0
A21911QJJHVGD2,B000I1X3W8,5.0
AMVXR3NPL0GWX,B000I1X3W8,5.0
A2WRQ8H0HZ79FY,B000I1X3W8,5.0
A7QT04TT3PXOP,B000I1X3W8,5.0
A3OA4DV4L81N1D,B000I1X3W8,5.0
A1N3EH28S4DI8L,B000I1X3W8,2.0
A1TBH7Z4RK7PRK,B000I1X3W8,5.0
A1ZHQBJ9GKLQUV,B000I1X3W8,5.0
A3POOQMFOLS1B7,B000I1X3W8,5.0
ATY86XH2DJ4ZH,B000I1X3W8,5.0
A2L90SGUP36KGA,B000I1X3W8,5.0
A37K9BUJ3K98YU,B000I1X3W8,4.0
A1RL1OTV8IJMVD,B000I1X3W8,5.0
A2RUUTTFJQ7CBH,B000I1ZWRC,5.0
A3P1508PZ0UADD,B000I1ZWRC,4.0
AGXV8E7XK9J6H,B000I1ZWRC,5.0
A1USVFMQYJPCJR,B000I1ZWRC,5.0
A39T0L7SX0BQ8R,B000I1ZWRC,5.0
A2R5TGI1ZJETUA,B000I1ZWRC,5.0
AG2YXYIQ8TLTA,B000I1ZWRC,4.0
A3DOPYDOS49I3T,B000I1ZWRC,5.0
AH5FLKVQAG7F6,B000I1ZWRC,5.0
A23QSTB241NRF3,B000I1ZWRC,5.0
A3V5F050GVZ56Q,B000I1ZWRC,5.0
A2C4R3MYEN97GK,B000I1ZWRC,5.0
A124WZCUIH2T7W,B000I1ZWRC,5.0
AU5U16YWAIYZP,B000I1ZWRC,5.0
A2UQK3DAZ8NO2T,B000I1ZWRC,5.0
A344GA15FSBNSD,B000I1ZWRC,5.0
